quizzes,solutions
410020000600000503000000000007305000080000040000600000000040010003000600200000000,418523976692471583735968421947315268386297145521684739859746312173852694264139857
410020000600000503000000000007306000080000040000500000000040010003000600200000000,415823967672491583839765421547316298386972145921584736758649312193258674264137859
410050000007000080000000000050014000600000820000000700530000001000800000000200000,416358972297146583385927146852714639671593824943682715538479261124865397769231458
410060070070019300090000200000500400060000050007004000001000020006870030040020016,412368579675219348398457261129536487864792153537184692981643725256871934743925816
410090000600000503000000000007302000080000040000500000000040010003000200200000000,415793826629418573738625491547362189382971645961584732856249317193857264274136958
410300000002000700000000000530000004000070000000060000300401000200000670000000800,418357926962148735753692418537819264621574389849263157376481592284935671195726843
410600005000000038000000090000700400080090000030000000700100000600000200000030000,419683725256947138378512694962758413187394562534261879745129386693875241821436957
410800000000030500000000000200000041000095000000000020053006700000400000006000000,419857263682934517537612489275368941164295378398741625853126794921473856746589132
410800000000090300000000000200000041000083000000000020053006700000400000009000000,416835279582794316397612485235967841164283957978541623853126794621479538749358162
410800000000090500000000000200000041000035000000000020053006700000400000009000000,416857239382694517597312486275968341164235978938741625853126794621479853749583162
410920500200000180000001200000562901021000000000100302100040027602310000000200010,418923576236754189759681234387562941521439768964178352193845627642317895875296413
415300080000001000900040030100000700048706910007000003020090006000500000070008354,415372689763981425982645137156239748348756912297814563521493876834567291679128354
416000005000080000008070600025900000390000051000004360002090500000040000500000936,416329785759486123238175694625931478394768251871254369182693547963547812547812936
418200000250780016000000005000031090500000003080450000600000000890040031000006854,418265379259783416376194285724631598561829743983457162645318927897542631132976854
420000000106000040935020000301840000500601007000057803000070264060000109000000085,427516398186793542935428671371842956598631427642957813853179264764285139219364785
420000007000001000000080000200700300000000610000000080301060000500400009000000000,428639157769541823153287946216758394875394612934126785341962578587413269692875431
420000007860027000000058000208000009000503000700000401000610000000740032900000016,425361987863927145197458623258174369641593278739286451382615794516749832974832516
420000009000040007003005802009130000010002000004500000680090100000003400000000080,428367519951248637763915842879136254516472398234589761685794123192853476347621985
420000009900065200008090000600000090502804600070000002000010300003970004200000057,425183769937465218168297435684721593592834671371659842749512386853976124216348957
420000060000310000000090000000800430501000000000000000700000105080600000000000900,429587361658314279317296854962851437531742698874963512796438125185629743243175986
420000061000604000000002004003006490005079600098100300900500000000807000350000087,429738561831654729576912834713286495245379618698145372987523146164897253352461987
420000080600150000000000000850002000000000300000000100070000024000310000000600000,429763581637158249518249736851932467764581392392476158173895624286314975945627813
420000600500084070300009080002900000080105020000003900010500002050410009009000058,428751693596384271371269584732946815984175326165823947617598432853412769249637158
420010000080029030900005100050040900062000700000300560047000000000600010000500200,426713859185429637973865124751246983362958741894371562547182396238697415619534278
420050000000006300000000000608003000000000025000100000010420000003000600700000000,429358167875916342361742598658293471137864925942175836516429783293587614784631259
420059001010000809006000005000620003000000000302074000200000600708000010100940028,423859761517462839986713245849625173671398452352174986234581697798236514165947328
420080000080400036006009000000160003009000500500093000000500300130004020000020047,423681759981457236756239814842165973369742581517893462274516398138974625695328147
420107006000004700000000020037000800208036040005000000000008000060200103900310000,429157386386924715751683924637541892298736541145892637513468279864279153972315468
420300060080020570000107000000800096200509008860004000000405000014070050050001023,427358961381926574596147382145832796273569148869714235932485617614273859758691423
420600000000000081000000000108000400000500000300000000060070250050030000000001000,427618539539427681816395742198763425642589317375142896961874253254936178783251964
420600000000030001000000000103000050000200600800000000070000960050081000000000000,425617389786539421319824576193476852547298613862153794271345968654981237938762145
420608000001070006900000000038100070000430000000000300200000168007210000000090000,423658917851974236976321854538169472719432685642587391295743168387216549164895723
420700000000000081000000000108000400000500000300000000060020750050030000000001000,429718536537462981816395274198273465642589317375146829961824753254637198783951642
420760003100020700000003098040000300000070000007000060760500000008090005900034020,429768153183925746675143298846259371512376984397481562764512839238697415951834627
420800007000925000006000000009540601060000030203069500000000800000418000800007096,425836917178925463936174285789543621564281739213769548351692874697418352842357196
421000670000021000000900120200309801010040200000102300802610000000270010100000002,421835679796421538583967124247359861318746295659182347872614953935278416164593782
421030050070510040900000600006000100000427000007000400004000005060051070030040819,421639758678512943953784621246895137319427586587163492194378265862951374735246819
425700000080000027000000190002093650800200900000000000001000000000587400000004000,425719386189346527367825194712493658856271943934658712641932875293587461578164239
428301000000000102100902000901000270000025010702010000200600041010280000000100920,428361795397548162165972483951836274846725319732419856283697541519284637674153928
428796513100000008900000007300000009576139482800000006200000005600000001759821634,428796513137542968965318247342685179576139482891274356213467895684953721759821634
430000068800014700009000040000602900008000500006708000040000800001420000690000057,437295168865314792219876345174652983328941576956738214743569821581427639692183457
430000070000201000000000000000040030102000000500000900060830000090000005000000100,438569271657281394219374856976148532182953647543726918761835429394612785825497163
430000070000601000000000000000070060102000000500000800060730000080000001000000500,438259176257641389619387254843172965192568743576493812961735428785924631324816597
430008090001042000007000060052190000000506000000024910070000100000280600090600054,435768291681942537927351468852193746149576823763824915576439182314285679298617354
430020000000001000500000000201000070000830060050000000000000108600400000000000500,439526817867341952512789634281964375794835261356172489943657128625418793178293546
430060000000800001000000000070000630500001000000200000108000500000070040200000000,435167289769824351812359476971485632526731894384296715198643527653972148247518963
430060000000800001000000000070000630500001000000200000108000500000070090200000000,432167859765829341819354276971485632526731984384296715198643527643572198257918463
430108600009300500000090070860000000004700000000000450050481020180000900000000300,435178692719362584628594173861945237594723861372816459953481726186237945247659318
430200050000000908100040000040050000020807030300060010000030009605000000090004061,438296157562173948179548623841352796926817435357469812714635289685921374293784561
430500000200000400000100000000080200010000000070000000000006071309020000000000050,436592187291678435785134629543987216918265743672413598824356971359721864167849352
430600000000370001070009060000006305640000017302900000020500070500094000000002048,438621759965378421271459863817246395649835217352917684124583976586794132793162548
430601020000020400000080000810350090049100000200000000000006910002570008050000000,438691527691725483527483169816352794349167852275948631784236915162579348953814276
430900000000000807000000000600000290200010000000007000078000030510000000000200000,436978125129356847785142963657834291243519678891627354978461532512793486364285719
430900800086053000009000300003090020000614000050020900004000200000130780008005036,437962815186753492529481367743598621892614573651327948314876259265139784978245136
431000005000020608000000000000109070000300000600000000000700900800060000000000010,431687295795421638286593741528149376179356482643872159352718964817964523964235817
431000057000070000070300000100805096040000000000006000000900020090080570600051030,431269857269578143578314269127835496946127385853496712715943628394682571682751934
432169875800000003600000001900000007271483596500000004700000002300000009169275438,432169875815742963697358241946521387271483596583697124758934612324816759169275438
438000000600708010000600500906020030003000400020030106009002000010506009000000381,438251967695748213271693548946127835153869472827435196789312654314586729562974381
438100007006400000270060000010023800040090060007640030000010083000004900800006042,438152697196487325275369418619523874342798561587641239964215783721834956853976142
450000700000023000000000000008000030070400000000000026000740500002006000100000000,453681792697523148821974653918265437276439815534817926389742561742156389165398274
450006030000000000000051062000230500067105380005080000690520000000000000010400058,452976831186342975379851462841237596267195384935684127694528713528713649713469258
450006300200400000070000000000120080030000000000800000000053600801000000000000000,459286371283471956176395842647129583938564127512837469724953618891642735365718294
450009060070003000301840000290000000015000930000000042000067308000300090030100054,458729163972613485361845729294536871715284936683971542529467318146358297837192654
450010000026000070008526009000400907000000000907005060800679300040000790000030058,459317286126948573378526419581463927264791835937285164815679342643852791792134658
450020000060000300000080000037600000000000082000500000100040000000300600200000000,458923176762154398391786245837692451615437982924518763176245839589371624243869517
450060070060100000000300200003200000000000004000000050000057000800000300000000100,451962873362178549987345261573294618298516734614783952139857426845621397726439185
450060130100900600000080000001807003900000240000000000790206400600040500000000000,458762139173954682269381754541827963987613245326495871795236418632148597814579326
450072900090003000007005003000000760300000504014000000200700300000300040008290051,453172986192683475687945123825431769376829514914567832241756398569318247738294651
450080000000000071020000000001600030500040200000000000200000800000103000000700000,457981362839256471126437985941672538578349216362815749213564897785193624694728153
450080003008091000036000000015048000600000008000920560000000850000460900200050010,459286173728391645136574289915648732672135498843927561394712856581463927267859314
450100070002000608000009000100060300000300004009000700610004800300000049200000000,453186972972543618861279453148762395726395184539418726615924837387651249294837561
450200600000070100080000000020000089100040000000000000600000400000809000000300000,459281673362975148781436925524613789193748256876592314638157492247869531915324867
450300007800000000000206008090000540008602700017000080200708000000000003900001064,456389127829147356731256498692873541548612739317495682264738915185964273973521864
450600000000000803000000000040000160010002000000030700308000050000100000200000000,457683219126549873839217546943875162715962438682431795398724651564198327271356984
450600000000000803000000000070000160010002000000030700308000050000100000200000000,457683219126975843839214675573849162914762538682531794368427951745198326291356487
450700000000030001000000000013000060000200800090000000700000420600091000000000000,456718392972634581138925647213587964567249813894163275781356429625491738349872156
450700000000030001000000000013000600000200040080000000700000420600081000000000000,456719832872634951139825764213547689567298143984163275791356428625481397348972516
450700000000030001000000000013000600000200080090000000800000420600091000000000000,456718932982635741137942865213584697564279183798163254871356429625491378349827516
450700002000005060001800040000002090005904700010000000030008600070200000600007023,453761982298345167761829345346572891825914736917683254132458679579236418684197523
456010070000400000001000030003005600020030000070900008008050120000091040510000080,456213879237489561981567234843175692129638457675942318798354126362891745514726983
457100003003400007080000000900800010005000200010006005000000090300009500100005326,457192863293468157681573942932857614765314289814926735576231498328649571149785326
457682193600000007100000004200000006584716239300000008800000002700000005926835471,457682193692143857138957624271398546584716239369524718815479362743261985926835471
458230000000100000000060000584000310300050602000080000710400050000000007600000800,458237961236149578197865423584672319371954682962381745713498256849526137625713894
460000100000309005000700004000010200030000070000000000800020000000600030100000000,467258193218349765359761824974813256631592478582476319893125647725684931146937582
460000800003200006800010700070100200900000004001007000006030005200009300008000067,469573812713284596852916743674195238985362174321847659196738425247659381538421967
460009010857003090009008000200900004090000020600002003000600700070800639010300048,463279815857163492129548367231986574798435126645712983382694751574821639916357248
460020050900065003020008900500000820000000000078000004003400010600300007010080069,467923158981765243325148976549637821236814795178259634893476512652391487714582369
460087000300000060000010000740200000000000501000000800051000000000300040000000000,462987315319542768587613492748251936623894571195736824251479683876325149934168257
460105000010600000000000200000000041000027000000080000000000720600300000900000000,462195387718632594593748216279563841841927635356481972134856729627319458985274163
460300058308010007000500003000705800087000520006801000600007000800060705740002069,461379258358216497279548613124795836987634521536821974693457182812963745745182369
460500030003040080000609007020400000170000093000003010700801000030060900090004076,467528139953147682812639457329415768174286593685973214746891325538762941291354876
460710000090000840001000000006097008000208000800460700000000200089000010000036054,468719532793625841251384679536197428974258163812463795345971286689542317127836954
460800500003000600500010000050040300024703890009080060000070006002000900001008042,467829513213457689598316427856942371124763895379185264985274136742631958631598742
460821000000000012120000050070602401910000200002100000300700120501200900200010000,465821379739564812128973654873652491914387265652149783346795128581236947297418536
460900350900030040000000000306400591590800000000000000005140703807600000000000000,462918357958736142713254968386472591591863274274591836625149783837625419149387625
460902070700005000050004060100008003027000040300400002030500090000200006090103085,468932571713865924952714368149628753627351849385497612831546297574289136296173485
470000005003800400000002100760050000001070800000090046002300000005004300300000014,476931285213865479859742163764258931931476852528193746642317598195684327387529614
470000200530200004000059000640300920000000000051008036000190000000003097008000062,476831259539267814812459673647315928983726541251948736764192385125683497398574162
470006090006000070009004500000050840600702001058040000001200700080000100060800023,473516298516928374829374516197653842634782951258149637341265789982437165765891423
470080000006000080180760035740003000051000820000800017510038076020000100000070058,475382691936514782182769435748123569351697824269845317514238976827956143693471258
470080050000003000900500000290007004780405091500900038000008006000300000060040083,472681359651293847938574612293817564786435291514926738329158476847369125165742983
470082000000000740000000000700200061500006400300090020006014030000329010000000800,473982156289561743615743982794258361528136479361497528956814237847329615132675894
470200109200900030000043000630820001000010000100039056000580000040006002802001075,473258169215967438986143527639825741758614293124739856397582614541376982862491375
470300000000000015000000080020900400610000000005000000800700000300000600000010000,478351926236894715159672384723985461614237598985146273842763159391528647567419832
470300000000000015000000080020900400610000000005000000800700000300000900000010000,478351629236849715159672384723985461614237598985164273842793156361528947597416832
470300000000000016000000050020900400710000000006000000800200000500000900000010000,475361829283549716169728354328956471714832695956174238847295163531687942692413587
470500000000000089000000000500000760000091000300000000000600500001080000029000000,478569132135274689962138475594823761286791354317456928843612597651987243729345816
470600005000000038000000090000700400080090000030000000700100000600000200000030000,479683125251947638368512794926758413187394562534261879745129386693875241812436957
470900000601000050000036090030040802010000005000302000046070000008014020700000000,473985216691427358582136497937541862214768935865392174146279583358614729729853641
470980020000002000060050083006500009001000300300004800680030010000600000030018074,473986521158342796269751483826573149541829367397164852682437915714695238935218674
472060005000009007000000600008020901009706800304000700007000000200900000100040386,472863195683159427951472638768324951529716843314598762847635219236981574195247386
473850000008006500000000040300000790209000406067000005030000200002100900000047813,473851629928436571651792348345618792219375486867924135134589267782163954596247813
476008000009106800000500090000000307014000560807000000060005000005901700000300985,476298153529136874183547692692854317314729568857613429968475231235981746741362985
476982135531674000200531700904705000607318900300409000700146008160857420845293600,476982135531674289298531764984725316657318942312469857723146598169857423845293671
479326581200000006800000004600000002125984673700000005300000009500000007914567238,479326581231845796856179324693751842125984673748632915367218459582493167914567238
479501000000006010010000085760000900800070003092000078120000030080600000000304892,479581326538246719216793485761832954845179263392465178124958637983627541657314892
480000501000070040000200000820000609640900200000000000900040137300000905000005000,487639521219578346536214798821453679645987213793162854952846137364721985178395462
480001900000060157000900000509700801060020005000000000900007020040056000000300080,486571932293864157175932648529743861367128495814695273931487526748256319652319784
480002501010090200000000000042003005001040602900100470000000000008010020103400086,487362591315894267269571843742683915851947632936125478674238159598716324123459786
480003001100004250000000000000200007290305084600007000000000000013600002500800073,482563791136974258975128436348296517297315684651487329824731965713659842569842173
480050000000000071020000000001600030500040200000000000200000800000103000000700000,487951362395268471126437985941672538578349216632815794213596847754183629869724153
480060000506700000700903000004000680010080040063000700000802007000005104000090068,489561273536728491721943856254137689917286345863459712645812937398675124172394568
480120007000907000700030000003010805006000700504080600000000006000208000100079024,489125367631947258752836419273614895816593742594782631327451986945268173168379524
480200000000000105000000300260030000000017000040000080501000000000400060000000000,483251976926378145715946328269834517358617492147529683591762834832495761674183259
480300000000000015000000070020800400610000000005000000700200000300000900000010000,487351629236749815159628374923875461614932587875164293748293156361587942592416738
480300000000000079000000000500000460000091000300000000000600500001070000029000000,487369152135248679962157843598723461276491385314586927743612598851974236629835714
480500000000000601000300000500000040001020000000700050000060200000019000300000000,486571329753942681192386475527138946941625738638794152815463297274819563369257814
480506020000004006006000005500000090820301067030000008600000900300100000050708043,483576129215934876796812435561287394824391567937645218672453981348169752159728643
480600009000000500020509030917000002000070000600000317040801025008000000500004086,485613279193742568726589431917436852832175694654298317349861725268957143571324986
480709000000000500600010090000005000902407803000800000070090008003000000000302017,481759632297643581635218794348925176912467853756831249174596328823174965569382417
480900007500007080070080900600000013000403000310000005005020060030500009800009004,482956137569137482173284956694875213257413698318692745945728361736541829821369574
482001700030072041000900030000100005009000300300006000090008000510300070003400916,482531769935672841671984532247193685169845327358726194796218453514369278823457916
490000000002000000000700060600090000840030200030200890000140002160000003000000780,496381527782456139315729468621895374849637215537214896973148652168572943254963781
490000000032009600600500004800090300000010000003060009500001007004320150000000098,495186723132479685687532914856294371749813562213765849568941237974328156321657498
490000070000020000100600032050007008700246003900100040540008006000060000060000059,492853671673921485185674932254397168718246593936185247549718326327569814861432759
490000300003006000010020000104570020060000000008010009007000000500080200000000018,496158372273496581815723694134579826962834157758612439387261945541987263629345718
490006000000700912000908630000000461001000700867000000056401000128007000000200009,493126875685743912712958634539872461241639758867514293956481327128397546374265189
490071800000600000207000000009407300010000040008902100900000208000004000002160094,496371825831625479257849631529417386713586942648932157964753218185294763372168594
490080000000000071020000000001600030500040200000000000200000900000103000000700000,497581362385269471126437895841672539579348216632915784213856947754193628968724153
490080000500009080068000910000170005030040090800036000079000240020400001000010079,497681352513729486268354917942178635736542198851936724179865243325497861684213579
490300000000000016000000050020900400710000000006000000800200000500000700000010000,495361827287594316163728954328956471714832695956147238849275163531689742672413589
490500000000000701000200000000078300500000040000010000200600050001030000000000000,497561238625843791183297564962478315518326947734915682279684153851739426346152879
490805000300016090008004000600003280003000700057200004000600000060150007000402069,496825173325716498718394625649573281283941756157268934934687512862159347571432869
491000076003000091000000000049020030082106000000000000030065040000300560000900800,491853276853672491267419385649528137782136954315794628138265749974381562526947813
491306070500000906020004000000900007000602000600001000200500010805000004040208569,491356872538127946726894153184935627953672481672481395269543718815769234347218569
492301000000802610100000020200400301001200000060100200720015000310000902000020100,492361578573842619186579423257496381931258746864137295729615834315784962648923157
493000001200000060580007000070803040908070306040601000000300059050000003100000682,493586721217934568586217934671893245928475316345621897762348159859162473134759682
493501060060200001701000000614000005000000000800000197000000508100007030050402719,493571862568249371721368954614793285279815643835624197947136528182957436356482719
493507000000021090600000008800004100040000020007200604300000002010840000000902851,493587216578621493621493578852764139946318725137259684385176942219845367764932851
500000000000603020094510000940300007000000000100006048000032790080901000000000003,536289471817643529294517836942358617678194352153726948461832795385971264729465183
500000000003005026047800030000007910000103000071200000050009680620400500000000002,562314798183975426947862135236587914895143267471296853354729681628431579719658342
500000000040075030036804010074000000000639000000000120080203760010940080000000001,591362874842175936736894512374521698128639457659487123485213769217946385963758241
500000000072480000061009002007000600080643010005100200900200130000064950000000004,594712368372486591861539472417925683289643715635178249948257136123864957756391824
500000000300500010000806590002000069900207008760000300083704000040009007000000005,518493276396572814427816593852341769934267158761985342683754921245139687179628435
500000000309000040000068007000001005407089100600040000081003070000000090005900002,578492316369157248124368957892731465457689123613245789981523674236874591745916832
500000000680009040030006700300000010820357094050000002003900020040200075000000001,519743286687529143432816759394682517821357694756194832163975428948261375275438961
500000000701000040032400001010042003060375020300680090100008460040000302000000007,584716239791823546632459871817942653469375128325681794173298465948567312256134987
500000001000008050163050000007409003005000400900507608000040382090200000400000007,578694231249318756163752894687429513325861479914537628751946382896273145432185967
500000001000020000060000000108500000000040020300000700000103000090000040020000600,537894261819625437264731859148572396976348125352916784485163972691287543723459618
500000001000730000000400000032006000070000020000080000000000380800000400100200000,564829731289731546317465298932176854678543129451982673795614382826397415143258967
500000001000730000000400000032006000070000020000080000000000380800000400900200000,564829731281735946397461258132576894678943125459182673715694382826357419943218567
500000001030600000000000000040300670070010000000008000102000060000400200800000000,586297431239641587417835926941352678678914352325768149192573864763489215854126793
500000001060700000000000000040300680080010000000009000102000070000400200900000000,597238461263741598418965327741352689389614752625879143132586974876493215954127836
500000001070040000000000000000060930200080000100000000030400070000105400000200000,546823791371649258928517643854761932263984517197352864632498175789135426415276389
500000001080040000000000000000060730200090000100000000030400070000105400000200000,546927381781643259329518647954861732263794518178352964632489175897135426415276893
500000002000000000700860100000000000605100000010397004009000008004070060070600210,586914732491723586723865149937456821645182397812397654269531478154278963378649215
500000002007043008203700400030081000000307000000490070009008503300970600800000007,594816732617243958283759461735681249946327815128495376479168523351972684862534197
500000003000010400000080000000600500000500007010000000600702000004000180000000030,598467213267315498143289675829673541436591827715824369681732954374956182952148736
500000008000040600000010000000500307010000000000200000200703000009000140000000080,574326918192847635836915274428561397315479826967238451241783569789652143653194782
500000008000400500080502090750014000200000003000260014010903080005008000800000001,572639148963481572184572396756314829241897653398265714617943285435128967829756431
500000008003008402000052070900007060070201030030500001090140000302800600100000007,524736198763918452819452376951387264478261539236594781697145823342879615185623947
500000010000400200080200000020000600000030070000010000103000050000600400700000000,572368914916457283384291567821749635495836172637512849163924758258673491749185326
500000010000400200080200000020000600000030070000010000103000050000800400700000000,572368914916457283384291567421789635859634172637512849143926758265873491798145326
500000017000820000000000060308000200400060300000001000010007000000000400000300000,526943817197826534843175962368759241471268359259431786914587623735612498682394175
500000017000820000000000060308000400400060200000001000010007000000000300000400000,526934817197826534834175962368792451471568293259341786913287645745619328682453179
500000020000301000600000000000008104230000000000040000000250070081000900000000000,517496328842371596693582417956728134234165789178943265369254871481637952725819643
500000020000301000900000000000008104230000000000040000000250070081000900000000000,517496328842371596963582417659728134234165789178943265396254871481637952725819643
500000020000304000600000000000008104230000000000010000000250070048000900000000000,594186327812374596673592841956728134231465789487913265369251478148637952725849613
500000020000600400000300000200080100800900006000000000060000003040020000000050070,573148629198672435624395718236587194817934256459261387762819543945723861381456972
500000020390400100401002850000015000003809500000720000050600708007001095010000004,578136429392458176461972853746315982123869547985724361254693718837241695619587234
500000024000701000060000000070000100300600000000040080400020000003000700000000009,517986324234751968869234571678592143341678295952143687495327816183469752726815439
500000024000701000080000000070000100300600000000040080400020000003000700000000009,517869324234751968689432571876295143341678295952143687495327816163984752728516439
500000029007400000000000010190000050000700400000000000043000600000002800000010000,584167329317429568629538714196843257832751496475296183243985671961372845758614932
500000030000042000000006700300510000100000008000000200084000000000900010020000000,516879432897342165243156789372518946159264378468793251984631527635927814721485693
500000030000500470000016800750800040009000300040103067008630000065007000090000005,586479132931528476274316859753862941619754328842193567128635794465987213397241685
500000030000700600000200000420000000000010050060000010108050000000600200000000700,542869137319745628687231549421598376793416852865327914178952463954673281236184795
500000030002400010090002805100040600056070480007050001708600040020004100010000008,571968234862435719493712865189243657256179483347856921738691542925384176614527398
500000032009100004070520060007040500060000040005030200030018090100005800650000001,516784932289163754473529168327941586861257349945836217732418695194675823658392471
500000037000201000000000000000600200700030000080000000026000400000070060410000000,592468137378251694641793825159647283764832519283519746926385471835174962417926358
500000040000109530000300060400020900100437002007090001040008000068500000020000006,513786249672149538894352167456821973189437652237695481741268395968513724325974816
500000040000305760008014002059601000010000050000403180900130200035207000020000006,597862341142395768368714592859671423413928657276453189984136275635287914721549836
500000042000000000100004306000000000026500009001048000070020003000003060034007800,563789142742316598189254376457932681826571439391648257678425913215893764934167825
500000060000040000000001000007200300000500080010000000900602000000050104000000800,574823961196745238823961547487296315639517482215438679941682753768359124352174896
500000064000701000030000000070000100000040030200500000002000008400060000000000700,517928364624731895839654271375896142986142537241573689762319458458267913193485726
500000064000701000080000000070000100000040030200500000002000008400060000000000700,517928364624731895983654271375896142896142537241573689762319458458267913139485726
500000064000701000090000000070000100000040030200500000002000008400060000000000700,517928364624731895893654271375896142986142537241573689762319458458267913139485726
500000064000801000400000000000050300600090000030000100012700000000000050080000000,571239864263841579498576213127458396654193782839627145912765438746382951385914627
500000067000801000400000000000040300600050000030000100012700000000000040080000000,591432867263871495478596213125948376647153982839627154912764538356289741784315629
500000068000701000400000000000040300600080000030000100012500000000000040070000000,591432768283761459467859213125947386649183572738625194812594637356278941974316825
500000068000801000400000000000040300600050000030000100012700000000000040080000000,591437268263891475478625913127948356649153827835276194312764589956382741784519632
500000068000801000400000000000050300600040000030000100012700000000000050080000000,571234968263891574498576213127958346659143827834627195312765489946382751785419632
500000069000801000400000000000050300600040000030000100012700000000000050080000000,571234869263891574498576213127958346659143782834627195912765438746382951385419627
500000072030600000000000000000301600708000020900000000050000403000080000000070000,586934172239617854174852936425391687718546329963728541857269413642183795391475268
500000074000801000060000000080000100000040030200600000002000009400070000000000800,518926374724831956369754281683597142957142638241683795872315469496278513135469827
500000078000601000400000000000050300700040000030000100062800000000000040010000000,591432678273681459486597213148956327729143586635728194962814735357269841814375962
500000079000601000400000000000090300700050000080000600062300000000000050010000000,536284179298671543471539862654892317723156498189743625962315784347968251815427936
500000080000001050000040000700000409900800000000000200020000300040090000000500060,591237684463981752278645193782356419914872536356419278129768345645193827837524961
500000080009340005006009002004003050020060090050700100300800900900034500040000006,531276489279348615486519732694183257127465893853792164365827941912634578748951326
500000082030600000000000000000301600708000020900000000050000403000080000000070000,576934182239618754184752936425391678718546329963827541857269413391485267642173895
500000090000082004800300500001025000003601200000890600002006003300210000040000002,526174398739582164814369527461725839983641275257893641172456983398217456645938712
500000090002007000004090620700801040200509007060302005057020400000900500040000008,513286794692437851874195623735861942281549367469372185157628439328914576946753218
500000094000601000400000000000050300700090000030000600062800000000000050010000000,586732194293641587471589263628157349754396812139428675962875431847213956315964728
500000100000000054403090060060473000070000030000215080080050301950004000007000006,596847123718326954423591768865473219172968435349215687684752391951634872237189546
500000100000800600000700000004010200080000000030000000200005070000300080100000004,527496138349821657816753492754918263682534719931267845298145376465372981173689524
500000100060080073900030000049200060006409300070001540000020004830040090004000005,583794126462185973917632458349258761156479382278361549795823614831546297624917835
500000102003100009028070500802701000000080000000605307009030250200006900305000008,594368172673152849128479563832741695756983421941625387419837256287516934365294718
500000160000200007000093000032006010076000280850100390000630000600002000048000009,529874163483261957761593842932486715176359284854127396295638471617942538348715629
500000160090400000000000700000010570008060000030000000000302008100000000000800000,573289164691457832842136795264918573718563249935724681456372918189645327327891456
500000200000007000000006000200050004030000070000100000067000030000240100008000000,573481296691327458842596713216759384934862571785134629467915832359248167128673945
500000200000063000000000070400100000000500030000000084000250600083000000000000100,537891246942763815861425379458139762726584931319672584174258693283916457695347128
500000200000509081086000000000002006810000034900370000000000360430608000001000007,549861273723549681186723495374182956812956734965374128258417369437698512691235847
500000201080740000000600000200000500001000300060400000300002000000000040000000070,547389261682741935193625487238967514471258396965413728314872659759136842826594173
500000203001007000040690000006010070020504010080020600000038020000900800804000001,579481263261357489348692157456813972927564318183729645695138724712945836834276591
500000207000041000000000800016000030030000000000200000200700000000800500000060010,541389267827641953693527841716958432932174685485236179268715394174893526359462718
500000207040000500000010000020500000000030080000000010108600000000700400300000000,519864237846372591237915846621598374495137682783426915158643729962781453374259168
500000230010006000000080700700300400008001000000000000050000061000740000000000000,576194238813276549294583716721369485938451627645827193457932861169748352382615974
500000230040600000000000000000020780460030000010000000000100060200000500700000000,578914236143652879629783154395426781467831925812597643954178362286349517731265498
500000230070001000000080600600300400008007000000000000050000071000640000000000000,561794238873261549294583617627319485938457126145826793456932871719648352382175964
500000230070600000000000000000020870460030000010000000000100060200000500800000000,584917236173652489629843157395426871468731925712598643957184362246379518831265794
500000230200107000000400000004000017600020000000000000000300500000080600010000000,571698234246137985389452176924563817637821459158974362762319548493785621815246793
500000230200107000000400000004000017600020000000000000000300600000060800010000000,571896234248137956369452178924683517637521489185974362792318645453769821816245793
500000230200107000000400000004000017600020000000000000000300800000080500010000000,571968234246137958389452176824593617637821495195674382752316849463789521918245763
500000240300107000000600000003000017400020000000000000000300400000060800010000000,571938246326147985849652173283496517467521398195873624758319462932764851614285739
500000300000049000000000000700000094400300000000000810010800070000500200090000000,547182369123649587968735421731258694489316752652974813214863975376591248895427136
500000308100600500000200000060000040000030700010000000300050000000400060000000010,546719328172683594938245671863527149429831756715964832394156287251478963687392415
500000310000430076006007900000692000082000150000810000001200800860041000094000001,578926314129438576436157928315692487682374159947815632751269843863741295294583761
500000360070010000000000000300000017600200000000000040000302800040000900010000000,521784369976513482438926175352498617684271593197635248769342851843157926215869734
500000400020408060000067305000003700100000006003100000602870000070601020009000004,567319482321458967984267315256983741198745236743126598632874159475691823819532674
500000402036200051001030000000380000003010900000094000000020600450008290902000007,589671432736249851241835769194382576873516924625794318318927645457168293962453187
500000408210003000048005000050090070000501000030020060000200580000700093403000006,576912438219483657348675219652394871987561342134827965761239584825746193493158726
500000607040000200000010000020600000000030080000000010108500000000700400300000000,519824637846375291732916845921658374457132986683497512168543729295781463374269158
500000610000043000000000000040000203000100000000000004100500070607000000000098000,534279618718643925962851347841967253395124786276385194189536472657412839423798561
500000620000801000300000000084000000010500000000020700700050000000000041000000006,571349628429861357368275194984713265217596483635428719796154832852637941143982576
500000630200108000000400000004000018700020000000000000000300700000070200010000000,581297634246138579379465182624753918738921456195684327862319745453876291917542863
500000670000031000200000000040060001700800000000000000010000080000600200039000000,581492673964731825273586194348269751796815432125374968412957386857643219639128547
500000700000008003000010000018000400030000050000700200200500060000200000000000001,541392786927658143863417592618925437732184659495763218279531864186249375354876921
500000700000100000060000000300075000000000081200000000010600400080000020000020500,529483716834167295167592834391875642756249381248316957912658473685734129473921568
500000700008004030070089002105000360002306400063000205400920070010800600007000001,594213786628574139371689542145792368982356417763148295456921873219837654837465921
500000700013500060002004003005340000040000080000029600800700900030002170007000005,589263741413597862762814593695348217241675389378129654854731926936452178127986435
